"","AAPL","TSLA","GE","C","CCL","F","BAC","AMD","INO","SIRI","VALE","WFC","AAL","OXY","NCLH","ORCL","PCG","COTY","INTC","SNAP","QRTEA","NOK","XOM","JPM","M","DAL","MSFT","MRO","UAL","T","ABEV","TSM","ITUB","PFE","SGMS","WKHS","GM","CSCO","ET","SQ","FB","CMCSA","PBR","NVDA","PLUG","MGM","AM","FCX","NLY","IMMU","BA","MU","KGC","TWTR","KMI","AUY","BBD","SCHW","KR","BP","OPK","GOLD","HST","WMB","PENN","KHC","NBL","GFI","SLB","MRK","ZNGA","ROKU","WMT","CVS","LUV","VER","FDX","HBAN","KO","VZ","APPS","EPD","CTL","APA","DVN","CVX","OSTK"
"2020-05-04",72.960594,152.238007,6.190472,44.667645,14.34,4.86,22.613667,52.560001,11.23,5.724174,7.652339,26.695494,9.82,15.495908,14.44,51.532143,11,5.33,57.275288,17.1,5.963483,3.55,43.174614,91.250809,5.27,22.57,177.913223,5.81,25.26,29.094683,2.15,51.497406,4.01016,36.888248,11.55,3.21,20.75,41.02681,7.457531,63.689999,205.259995,36.006065,6.478819,291.070038,4.09,14.776221,4.461596,8.7,5.914128,31.68,131.460007,44.459999,6.85,28.23,14.380939,4.874983,3.294031,35.257931,32.208977,22.347227,2.36,27.223457,11.11,18.393255,15.61,28.233568,9.101747,8.071914,16.013926,75.70327,7.47,124.300003,122.653999,59.485416,27.559999,5.098779,114.967926,8.180474,44.374401,55.615448,5.43,16.639433,9.567758,12.037831,10.944397,88.836296,13
"2020-05-05",74.055649,153.641998,6.180502,43.509377,13.09,4.97,22.347391,52.189999,10.64,5.714219,7.48932,25.690142,9.51,15.296219,11.18,51.830879,11.81,5.23,58.025913,17.51,6.023118,3.46,43.126514,91.11216,5.16,21.709999,179.823273,5.53,24.120001,29.232292,2.15,51.062908,4.059915,37.760933,11.82,3.19,21.26,41.135952,7.577368,66.690002,207.070007,35.83707,6.667042,293.518188,4.17,14.266352,4.310034,8.8,6.068747,32.400002,125.400002,45.41,6.99,28.07,14.675429,4.91486,3.254224,34.535557,32.486217,22.943155,2.3,28.028828,10.97,18.268261,15.73,28.24333,8.783085,7.992486,16.033659,76.83596,7.62,123.489998,123.675293,60.735649,26.42,5.207474,116.774071,8.034914,44.629993,55.882446,5.51,16.737026,9.548679,11.758346,10.714393,90.245003,14.1
"2020-05-06",74.819695,156.516006,5.961195,42.519402,12.82,4.87,22.041668,52.16,10.47,5.634578,7.460552,24.997131,9.25,13.379199,11.12,51.641678,11.49,4.89,58.780788,17.33,5.806942,3.46,42.318436,89.398849,4.99,21,181.594055,5.6,22.91,28.298512,2.1,51.477657,3.890751,37.760933,11.11,2.95,21.889999,40.828377,7.256658,68.099998,208.470001,34.932446,6.270784,297.565125,4.17,13.906444,3.883767,8.59,5.83682,32.200001,121.860001,46.080002,6.77,27.68,14.449654,4.855044,3.134803,34.209,32.456512,22.664415,2.34,26.408148,10.53,17.893282,15.76,28.692255,8.743253,7.764129,15.609384,75.959358,7.95,127.519997,122.257385,59.941849,24.93,5.049373,114.243484,7.986393,43.991013,55.02211,5.38,16.434492,9.42467,11.588658,11.011481,87.48587,16.25
"2020-05-07",75.593697,156.007996,6.090786,44.192459,13.53,4.87,22.524908,51.950001,10.7,5.507858,7.604393,25.126598,9.54,13.858454,12,52.378563,11.14,4.93,58.770855,18.15,5.553493,3.55,42.558933,90.329781,5.08,21.68,182.648575,5.51,22.75,28.396803,2,51.675156,3.721588,36.602261,12.19,2.91,22.440001,41.046654,7.170496,74.620003,211.259995,35.369846,6.270784,304.639771,4.37,14.926183,3.779568,8.97,5.885138,32.299999,128.649994,46.59,7.1,28.77,14.665613,5.05443,2.955671,34.984894,32.357498,23.125776,1.95,27.104145,11.05,18.470175,18.18,28.135977,8.822917,8.042129,16.507269,74.462227,7.64,137.5,121.390945,60.973789,25.450001,5.207474,115.851151,8.005802,43.843555,54.96278,5.57,16.82486,9.081262,11.858162,11.509826,90.002113,15.93
"2020-05-08",77.39296,163.884003,6.27022,45.855618,14.21,5.24,23.244837,53.189999,10.86,5.737352,8.170168,25.325779,10.14,14.996684,12.43,53.344479,11.59,5.2,59.267483,18.23,6.239294,3.58,44.425213,91.805397,5.37,22.719999,183.722946,5.78,25.42,29.281439,2.15,52.247894,3.960407,36.859745,13.15,2.99,23.93,42.653996,7.314098,76.050003,212.350006,36.314232,6.795826,312.264008,4.55,15.586015,3.959548,9.21,6.001101,32.610001,133.440002,48.25,7.02,29.93,15.068084,5.223907,3.167858,36.317841,33.010986,23.717987,2.1,27.2334,11.06,18.72016,18.43,28.848404,10.010618,8.052056,17.809694,75.250191,7.77,126.660004,122.436646,62.630848,27.200001,5.414983,119.52298,8.393961,45.327946,56.367008,5.46,17.371374,9.481905,12.427114,12.171089,92.751541,16.129999
"2020-05-11",78.610764,162.257996,6.170535,43.628174,13.85,5.12,22.268496,55.740002,11.9,5.64755,7.892074,24.678444,10.1,15.006668,11.73,53.304646,11.3,4.78,59.72438,18.09,5.747307,3.57,44.001938,89.101746,5.27,22.01,185.772293,5.75,23.969999,28.878437,2.09,51.744278,3.860899,37.731224,12.97,2.92,22.799999,42.981415,7.361965,74.900002,213.179993,35.946419,6.498632,322.376373,4.31,14.646254,3.912185,8.98,5.827156,32.889999,128.910004,48.200001,6.9,29.690001,15.077899,5.05443,3.038355,35.651367,33.397137,23.194868,2.39,25.871235,10.17,18.777851,18.66,28.62394,9.58145,7.813771,17.128881,76.737465,7.94,132.179993,123.163658,63.345268,26.09,5.237119,116.664909,7.986393,44.767616,55.773674,5.85,17.332338,9.224348,12.007886,11.941084,90.711342,17.59
"2020-05-12",77.712387,161.882004,5.981132,41.925415,13.19,4.98,21.568291,53.759998,12.9,5.418056,7.767413,23.941477,9.65,14.557367,11.09,52.049953,11.19,4.33,57.996117,17.379999,5.672763,3.57,43.266441,86.190117,4.99,21.030001,181.564194,5.96,22.76,28.396803,2.02,50.460545,3.691736,36.99839,11.65,2.8,22.559999,42.882198,7.189644,75.209999,210.100006,35.141201,6.399568,311.864319,4.28,13.836461,3.902712,8.67,5.604893,31.82,125.220001,45.689999,6.93,29.15,14.714695,5.064399,2.908851,34.13937,33.218914,22.76058,2.43,25.891121,9.83,18.345181,17.75,28.672735,9.242106,7.913057,16.85261,76.028297,7.73,127.160004,123.273209,62.859062,25.24,4.851746,112.278557,7.627346,44.059826,54.844109,5.64,17.088358,9.281583,11.768328,11.883583,88.505966,17.870001
"2020-05-13",76.774071,158.192001,5.771792,40.192959,12.26,4.72,20.582087,52.18,13.37,5.208518,7.844128,22.437664,9.11,13.419137,10.31,51.432564,11.11,3.66,57.350506,16.77,5.419315,3.44,41.118813,83.21907,5.02,19.41,178.818512,5.56,20.709999,27.61046,1.94,50.282795,3.671834,36.691391,10.87,2.54,21.459999,41.622124,6.643958,73.790001,205.100006,34.763451,6.062748,310.965027,4.11,12.676759,3.523808,8.4,5.459939,32.060001,121.5,43.529999,6.89,28.129999,14.45947,5.064399,2.859042,32.975529,33.763485,21.941359,2.32,25.970663,9.45,17.768288,16.540001,28.067661,8.353826,8.022271,15.638985,76.717766,7.69,117.559998,123.203491,60.676117,24,4.594831,108.507492,7.171257,43.194752,54.240883,5.51,16.600397,8.766469,10.710276,11.049816,86.174309,19.299999
"2020-05-14",77.245728,160.666,5.682075,41.638325,12.27,4.89,21.410496,54.509998,13.65,5.278364,7.901664,23.961393,9.15,13.73864,10.76,52.68726,11.1,3.36,58.681465,16.93,5.382043,3.42,41.481655,86.675385,5.01,19.379999,179.594467,5.64,20.299999,28.092094,2.04,51.448029,3.860899,37.552967,10.81,2.51,22.309999,43.507271,6.634385,78.199997,206.809998,35.548782,5.983497,320.977448,4.06,13.516544,3.381719,8.29,5.73052,32.669998,122.519997,45.73,7.2,28.559999,14.56745,5.144154,3.028392,33.224213,32.609516,21.852526,2.56,26.984829,10.04,17.777903,17.719999,28.106699,8.443652,8.220841,15.885656,78.845253,7.88,116.599998,122.91468,61.827126,24.780001,4.604712,108.279243,7.481786,42.958824,54.300217,5.64,16.737026,8.766469,10.340956,11.174401,87.48587,18.620001
"2020-05-15",76.789047,159.834,5.472735,41.499725,12.78,4.9,21.144222,54.200001,13.43,5.328254,7.930432,23.264263,9.04,13.798547,10.92,52.697216,11.33,3.29,57.88686,17.1,5.531131,3.45,41.187458,85.07103,5.31,19.190001,182.210846,5.61,19.92,27.826704,2.02,49.176811,3.731539,37.394516,11.75,2.51,22.629999,43.923992,6.892867,80.260002,210.880005,35.707836,6.042935,339.373535,4.08,13.846459,3.41961,8.48,5.614557,33.959999,120,44.41,7.44,29,14.56745,5.273754,2.928774,32.388634,32.340919,21.536682,2.62,27.879686,10.06,18.037504,19.35,28.49707,8.653246,8.409485,15.737654,78.579315,8.04,112.93,125.424362,62.700306,23.870001,4.456491,106.701347,7.287706,42.526287,54.102436,5.47,16.756544,8.842783,10.590496,11.452324,86.621216,17.07
"2020-05-18",78.598282,162.725998,6.250283,45.212132,14.72,5.31,22.613667,54.59,14.17,5.49788,8.640048,25.305861,9.87,15.046606,12.88,52.92625,12.27,3.42,59.515797,17.49,5.762216,3.65,44.462841,89.57711,5.42,21.860001,183.951767,6.08,24.129999,28.947245,2.13,51.220909,3.960407,37.701519,12.88,2.59,24.809999,44.707817,7.476846,76.629997,213.190002,37.865021,6.776013,349.745728,4.17,15.306087,3.779568,9.18,5.991437,33.919998,135.440002,45.919998,7.05,29.639999,15.205512,4.954737,3.098125,34.029945,32.09222,23.204739,2.77,27.044487,11.78,18.825924,22.25,30.126869,9.820986,7.873343,17.711027,78.520218,7.96,118.449997,127.137321,63.236122,27.09,4.920915,118.282501,8.015507,44.207283,55.101223,5.71,17.732464,9.243426,11.898088,12.573599,91.234703,15.19
"2020-05-19",78.144112,161.602005,6.190472,43.984566,14.11,5.3,21.903597,55.470001,14.56,5.438012,8.697583,23.851845,9.64,14.347692,12.43,52.119659,11.86,3.25,59.883305,17.48,5.71749,3.69,43.089924,87.814293,5.07,21.76,182.678406,5.82,23.68,28.465607,2.09,50.174175,3.75144,37.315292,13.37,2.59,24.690001,44.261333,7.610874,79.25,216.880005,37.98431,6.657135,351.954041,4.17,15.156123,3.817459,9.14,6.020428,33.220001,130.440002,45.119999,7.56,29.879999,15.058267,5.453201,2.988545,32.816372,31.594822,22.612528,2.6,27.939341,11.55,18.672087,23.73,29.189978,9.212164,8.498842,16.88221,76.382881,8.04,116.019997,124.438416,63.11705,27.690001,4.911034,113.916,7.646754,43.784576,53.776104,5.69,18.035,9.138495,11.339118,11.797333,88.346344,17.870001
"2020-05-20",79.663872,163.112,6.399811,45.014137,14.15,5.49,22.593943,56.389999,15.79,5.218496,8.889372,24.419508,9.87,14.96673,12.78,52.677303,12,3.28,62.674347,18.23,5.806942,3.82,44.49226,90.448624,5.07,22.719999,185.21228,5.95,24.91,29.084852,2.17,51.191284,3.791244,37.265778,14.45,2.65,25.48,45.084843,7.936371,82.040001,229.970001,38.938641,6.92461,358.529053,4.22,16.495781,4.149,9.12,6.2137,34.84,133.320007,46.639999,7.34,32.23,15.362573,5.483109,3.078202,33.512684,32.132011,23.313311,2.72,27.094202,11.54,18.960531,26.809999,29.512033,9.721178,8.220841,17.967564,75.732819,8.14,117.040001,124.936363,62.730076,29.15,5.059254,116.119095,7.966986,45.111679,53.657436,5.8,18.854773,9.443748,11.928033,11.902752,91.678307,18.540001
"2020-05-21",79.069939,165.520004,6.459622,44.548851,14.6,5.63,22.58408,54.650002,14.24,5.188561,8.75512,24.359753,9.89,14.22788,14.03,52.000164,11.83,3.33,61.561901,17.549999,5.799488,3.77,43.697933,89.299812,5.37,23.16,182.987656,5.94,25.84,29.26178,2.13,50.114922,4.049963,36.899357,14.37,2.66,25.799999,44.2911,7.831063,81.489998,231.389999,38.71994,7.112832,350.744965,4.17,15.985911,4.073219,8.9,6.126728,34.709999,139,45.220001,7.15,32.34,15.077899,5.273754,3.297362,33.045158,31.95295,23.076426,2.66,26.109863,11.43,18.72016,29.65,28.994793,10.020598,8.111628,17.553158,75.397934,8.14,114.699997,124.478249,62.849144,29.6,5.247,114.888527,7.92817,44.403889,53.370659,5.84,18.337536,9.262505,12.02785,11.778165,90.731949,17.85
